trans1 trans2 trans3 trans4 trans5 trans6 scaffold chr auto male_avg female_avg gene bias
ScZCZ4B_818.g12448 42.8061678759526 31.5091703148095 44.8547500266457 17.5302777540502 23.6698537252296 9.58478222035822 ScZCZ4B_818 chr1 autosomes 39.7233627391359 16.928304566546 ScZCZ4B_818.g12448 unbiased
ScZCZ4B_818.g12449 165.736701263304 205.559825387091 172.321729532746 135.461237190388 100.908323775979 115.017386644299 ScZCZ4B_818 chr1 autosomes 181.20608539438 117.128982536889 ScZCZ4B_818.g12449 unbiased
ScZCZ4B_818.g12450 30.7326333468378 40.5117904047551 42.2997326200646 33.4668938940959 48.5854892254713 86.263039983224 ScZCZ4B_818 chr1 autosomes 37.8480521238858 56.1051410342637 ScZCZ4B_818.g12450 unbiased
ScZCZ4B_818.g12451 47.196544068358 52.5152838580159 50.2486756627613 49.4035100341415 43.602362125423 49.8408675458627 ScZCZ4B_818 chr1 autosomes 49.9868345297117 47.6155799018091 ScZCZ4B_818.g12451 unbiased
ScZCZ4B_818.g12452 0 0 1.98723576067417 0 0 0 ScZCZ4B_818 chr1 autosomes 0.662411920224723 0 ScZCZ4B_818.g12452 unexpressed
ScZCZ4B_818.g12453 96.5882762329187 151.544104847417 79.489430426967 148.210530102425 211.782901752054 115.017386644299 ScZCZ4B_818 chr1 autosomes 109.207270502434 158.336939499593 ScZCZ4B_818.g12453 unbiased
ScZCZ4B_818.g12454 59.2700785974728 36.0104803597823 66.4304525711081 162.553484628466 79.7300336007734 130.353038196872 ScZCZ4B_818 chr1 autosomes 53.9036705094544 124.21218547537 ScZCZ4B_818.g12454 female-biased
ScZCZ4B_818.g12455 92.746697064564 42.0122270864127 76.0827405515255 46.2161868061324 51.0770527754955 70.9273884306508 ScZCZ4B_818 chr1 autosomes 70.2805549008341 56.0735426707596 ScZCZ4B_818.g12455 unbiased
ScZCZ4B_818.g12456 4.39037619240539 0 1.41945411476727 27.0922474380776 7.47469065007251 19.1695644407164 ScZCZ4B_818 chr1 autosomes 1.93661010239089 17.9121675096222 ScZCZ4B_818.g12456 female-biased
ScZCZ4B_818.g12457 6.03676726455742 3.00087336331519 1.70334493772072 3.18732322800913 4.98312710004834 1.91695644407164 ScZCZ4B_818 chr1 autosomes 3.58032852186444 3.36246892404304 ScZCZ4B_818.g12457 unexpressed
ScZCZ4B_818.g12458 15.9151136974696 10.5030567716032 12.7750870329054 3.18732322800913 9.96625420009668 15.3356515525732 ScZCZ4B_818 chr1 autosomes 13.0644191673261 9.49640966022634 ScZCZ4B_818.g12458 unbiased
ScZCZ4B_818.g12459 14.8175196493682 12.0034934532608 20.1562484296952 15.9366161400457 12.4578177501208 17.2526079966448 ScZCZ4B_818 chr1 autosomes 15.6590871774414 15.2156806289371 ScZCZ4B_818.g12459 unbiased
ScZCZ4B_818.g12460 78.4779744392464 39.0113537230975 33.4991171085075 135.461237190388 94.6794149009184 141.854776861302 ScZCZ4B_818 chr1 autosomes 50.3294817569505 123.998476317536 ScZCZ4B_818.g12460 female-biased
ScZCZ4B_818.g12461 55.4284994291181 31.5091703148095 47.1258766102733 50.9971716481461 22.4240719502175 23.0034773288597 ScZCZ4B_818 chr1 autosomes 44.6878487847336 32.1415736424078 ScZCZ4B_818.g12461 unbiased
ScZCZ4B_818.g12462 88.3563208721586 96.0279476260861 100.781242148476 71.7147726302055 125.823959276221 113.100430200227 ScZCZ4B_818 chr1 autosomes 95.0551702155736 103.546387368884 ScZCZ4B_818.g12462 unbiased
ScZCZ4B_818.g12463 9.87834643291214 37.5109170414399 13.6267595017658 43.0288635781233 74.7469065007251 57.5086933221493 ScZCZ4B_818 chr1 autosomes 20.3386743253726 58.4281544669992 ScZCZ4B_818.g12463 female-biased
ScZCZ4B_818.g12464 194.822943537989 87.0253275361406 195.600777014929 7.96830807002283 8.72047242508459 61.3426062102926 ScZCZ4B_818 chr1 autosomes 159.149682696353 26.0104622351333 ScZCZ4B_818.g12464 male-biased
ScZCZ4B_818.g12465 17.5615047696216 25.5074235881791 32.3635538166937 4.7809848420137 12.4578177501208 0 ScZCZ4B_818 chr1 autosomes 25.1441607248315 5.7462675307115 ScZCZ4B_818.g12465 unbiased
ScZCZ4B_818.g12466 69.148425030385 66.0192139929342 67.8499066858754 95.6196968402739 89.6962878008701 88.1799964272956 ScZCZ4B_818 chr1 autosomes 67.6725152363982 91.1653270228132 ScZCZ4B_818.g12466 unbiased
ScZCZ4B_818.g12467 323.790244189898 436.62707436236 222.854296018461 336.262600554963 247.910573227405 299.045205275176 ScZCZ4B_818 chr1 autosomes 327.757204856906 294.406126352515 ScZCZ4B_818.g12467 unbiased
ScZCZ4B_818.g12468 57.6236875253208 60.0174672663038 49.1131123709475 55.7781564901598 38.6192350253746 51.7578239899344 ScZCZ4B_818 chr1 autosomes 55.5847557208574 48.7184051684896 ScZCZ4B_818.g12468 unbiased
ScZCZ4B_818.g12469 54.8797024050674 10.5030567716032 45.706422495506 30.2795706660867 24.9156355002417 32.5882595492179 ScZCZ4B_818 chr1 autosomes 37.0297272240589 29.2611552385154 ScZCZ4B_818.g12469 unbiased
ScZCZ4B_818.g12470 39.5133857316486 36.0104803597823 40.5963876823439 39.8415403501141 67.2722158506526 32.5882595492179 ScZCZ4B_818 chr1 autosomes 38.7067512579249 46.5673385833282 ScZCZ4B_818.g12470 unbiased
ScZCZ4B_818.g12471 214.030839379763 204.059388705433 222.570405195508 157.772499786452 194.341956901885 222.366947512311 ScZCZ4B_818 chr1 autosomes 213.553544426901 191.493801400216 ScZCZ4B_818.g12471 unbiased
ScZCZ4B_818.g12472 36.2206035873445 36.0104803597823 57.9137278825045 15.9366161400457 14.949381300145 5.75086933221493 ScZCZ4B_818 chr1 autosomes 43.3816039432104 12.2122889241352 ScZCZ4B_818.g12472 male-biased
ScZCZ4B_818.g12473 39.5133857316486 24.0069869065215 39.7447152134835 30.2795706660867 21.1782901752054 51.7578239899344 ScZCZ4B_818 chr1 autosomes 34.4216959505512 34.4052282770755 ScZCZ4B_818.g12473 unbiased
ScZCZ4B_818.g12474 22.5006779860776 25.5074235881791 31.7957721707868 43.0288635781233 27.4071990502659 7.66782577628658 ScZCZ4B_818 chr1 autosomes 26.6012912483478 26.0346294682253 ScZCZ4B_818.g12474 unbiased
ScZCZ4B_818.g12475 254.641819159513 312.09082978478 239.603854572715 231.080934030662 231.715410152248 205.114339515666 ScZCZ4B_818 chr1 autosomes 268.778834505669 222.636894566192 ScZCZ4B_818.g12475 unbiased
ScZCZ4B_818.g12476 0.548797024050674 0 0.567781645906907 0 0 0 ScZCZ4B_818 chr1 autosomes 0.37219288998586 0 ScZCZ4B_818.g12476 unexpressed
ScZCZ4B_818.g12477 12.0735345291148 3.00087336331519 14.7623227935796 14.3429545260411 21.1782901752054 17.2526079966448 ScZCZ4B_818 chr1 autosomes 9.94557689533653 17.5912842326304 ScZCZ4B_818.g12477 unbiased
ScZCZ4B_818.g12478 104.271434569628 102.029694352717 90.5611725221517 90.8387119982603 71.0095611756888 82.4291270950807 ScZCZ4B_818 chr1 autosomes 98.9541004814989 81.4258000896766 ScZCZ4B_818.g12478 unbiased
ScZCZ4B_818.g12479 92.1979000405133 67.5196506745918 68.4176883317823 122.711944278352 66.0264340756405 118.851299532442 ScZCZ4B_818 chr1 autosomes 76.0450796822958 102.529892628812 ScZCZ4B_818.g12479 unbiased
ScZCZ4B_818.g12480 54.8797024050674 24.0069869065215 37.7574794528093 9.56196968402739 47.3397074504592 46.0069546577194 ScZCZ4B_818 chr1 autosomes 38.8813895881327 34.3028772640687 ScZCZ4B_818.g12480 unbiased
ScZCZ4B_818.g12481 15.9151136974696 21.0061135432063 26.4018465346712 7.96830807002283 13.7035995251329 28.7543466610747 ScZCZ4B_818 chr1 autosomes 21.107691258449 16.8087514187435 ScZCZ4B_818.g12481 unbiased
ScZCZ4B_818.g12482 175.066250672165 168.048908345651 103.336259555057 307.576691502881 246.664791452393 601.924323438496 ScZCZ4B_818 chr1 autosomes 148.817139524291 385.388602131257 ScZCZ4B_818.g12482 female-biased
ScZCZ4B_818.g12483 2.1951880962027 0 0.567781645906907 0 1.24578177501208 0 ScZCZ4B_818 chr1 autosomes 0.920989914036536 0.415260591670693 ScZCZ4B_818.g12483 unexpressed
ScZCZ4B_818.g12484 42.8061678759526 18.0052401798912 47.9775490791337 22.3112625960639 19.9325084001934 15.3356515525732 ScZCZ4B_818 chr1 autosomes 36.2629857116592 19.1931408496102 ScZCZ4B_818.g12484 unbiased
ScZCZ4B_818.g12485 0 0 0 0 0 0 ScZCZ4B_818 chr1 autosomes 0 0 ScZCZ4B_818.g12485 unexpressed
ScZCZ4B_818.g12486 53.7821083569661 6.00174672663038 57.0620554136442 20.7176009820594 4.98312710004834 11.5017386644299 ScZCZ4B_818 chr1 autosomes 38.9486368324136 12.4008222488459 ScZCZ4B_818.g12486 unbiased
ScZCZ4B_818.g12487 142.687226253175 67.5196506745918 92.2645174598724 321.919646028922 104.645669101015 277.958684390388 ScZCZ4B_818 chr1 autosomes 100.823798129213 234.841333173442 ScZCZ4B_818.g12487 female-biased
ScZCZ4B_818.g12488 99.3322613531721 159.046288255705 120.937490578171 19.1239393680548 42.3565803504109 19.1695644407164 ScZCZ4B_818 chr1 autosomes 126.438680062349 26.883361386394 ScZCZ4B_818.g12488 male-biased
ScZCZ4B_818.g12489 307.326333468378 459.133624587224 319.377175822635 216.737979504621 175.655230276704 228.117816844526 ScZCZ4B_818 chr1 autosomes 361.945711292746 206.837008875284 ScZCZ4B_818.g12489 unbiased
ScZCZ4B_818.g12490 0 0 0 0 0 0 ScZCZ4B_818 chr1 autosomes 0 0 ScZCZ4B_818.g12490 unexpressed
ScZCZ4B_818.g12491 21.4030839379763 24.0069869065215 29.2407547642057 25.4985858240731 9.96625420009668 15.3356515525732 ScZCZ4B_818 chr1 autosomes 24.8836085362345 16.9334971922477 ScZCZ4B_818.g12491 unbiased
ScZCZ4B_818.g12492 3.29278214430405 6.00174672663038 6.24559810497598 19.1239393680548 8.72047242508459 0 ScZCZ4B_818 chr1 autosomes 5.18004232530347 9.28147059771313 ScZCZ4B_818.g12492 unbiased
ScZCZ4B_818.g12493 38.4157916835472 51.0148471763583 42.2997326200646 46.2161868061324 52.3228345505076 40.2560853255045 ScZCZ4B_818 chr1 autosomes 43.9101238266567 46.2650355607148 ScZCZ4B_818.g12493 unbiased
ScZCZ4B_818.g12494 1.09759404810135 0 0.567781645906907 3.18732322800913 9.96625420009668 3.83391288814329 ScZCZ4B_818 chr1 autosomes 0.555125231336086 5.66249677208303 ScZCZ4B_818.g12494 unexpressed
ScZCZ4B_818.g12495 0 0 0.851672468860361 0 0 0 ScZCZ4B_818 chr1 autosomes 0.283890822953454 0 ScZCZ4B_818.g12495 unexpressed
ScZCZ4B_818.g12496 6.58556428860809 0 10.7878512722312 14.3429545260411 13.7035995251329 17.2526079966448 ScZCZ4B_818 chr1 autosomes 5.79113852027976 15.0997206826063 ScZCZ4B_818.g12496 unbiased
ScZCZ4B_818.g12497 280.435279289895 561.163318939941 304.047071383149 237.45558048668 232.96119192726 262.623032837815 ScZCZ4B_818 chr1 autosomes 381.881889870995 244.346601750585 ScZCZ4B_818.g12497 unbiased
ScZCZ4B_818.g12498 45.0013559721553 19.5056768615487 45.706422495506 27.0922474380776 24.9156355002417 46.0069546577194 ScZCZ4B_818 chr1 autosomes 36.73781844307 32.6716125320129 ScZCZ4B_818.g12498 unbiased
ScZCZ4B_818.g12499 4.39037619240539 0 1.13556329181381 7.96830807002283 0 7.66782577628658 ScZCZ4B_818 chr1 autosomes 1.84197982807307 5.21204461543647 ScZCZ4B_818.g12499 unexpressed
ScZCZ4B_818.g12500 27.9886482265844 27.0078602698367 21.0079208985556 11.155631298032 18.6867266251813 24.9204337729314 ScZCZ4B_818 chr1 autosomes 25.3348097983256 18.2542638987149 ScZCZ4B_818.g12500 unbiased
ScZCZ4B_818.g12501 718.375304482333 913.765939129476 651.813329501129 1289.27224572969 1005.34589243475 989.149525140968 ScZCZ4B_818 chr1 autosomes 761.318191037646 1094.5892211018 ScZCZ4B_818.g12501 unbiased
ScZCZ4B_818.g12502 362.754832897496 321.093449874726 380.697593580581 178.490100768511 307.708098427985 201.280426627523 ScZCZ4B_818 chr1 autosomes 354.848625450934 229.15954194134 ScZCZ4B_818.g12502 unbiased
ScZCZ4B_818.g12503 15.3663166734189 9.00262008994558 17.3173402001607 6.37464645601826 7.47469065007251 24.9204337729314 ScZCZ4B_818 chr1 autosomes 13.8954256545084 12.9232569596741 ScZCZ4B_818.g12503 unbiased
ScZCZ4B_818.g12504 71.3436131265877 162.04716161902 84.3155744171757 213.550656276612 163.197412526583 197.446513739379 ScZCZ4B_818 chr1 autosomes 105.902116387594 191.398194180858 ScZCZ4B_818.g12504 unbiased
ScZCZ4B_818.g12505 39.5133857316486 3.00087336331519 30.0924272330661 17.5302777540502 9.96625420009668 13.4186951085015 ScZCZ4B_818 chr1 autosomes 24.20222877601 13.6384090208828 ScZCZ4B_818.g12505 unbiased
ScZCZ4B_818.g12506 0 0 0 0 0 0 ScZCZ4B_818 chr1 autosomes 0 0 ScZCZ4B_818.g12506 unexpressed
ScZCZ4B_818.g12507 41.7085738278512 31.5091703148095 32.0796629937402 78.0894190862237 62.2890887506042 63.2595626543642 ScZCZ4B_818 chr1 autosomes 35.0991357121336 67.8793568303974 ScZCZ4B_818.g12507 unbiased
ScZCZ4B_818.g12508 3.84157916835472 25.5074235881791 32.9313354626006 3.18732322800913 4.98312710004834 5.75086933221493 ScZCZ4B_818 chr1 autosomes 20.7601127397115 4.64043988675747 ScZCZ4B_818.g12508 unbiased
ScZCZ4B_818.g12509 98.2346673050707 52.5152838580159 108.162403545266 109.962651366315 83.4673789258097 78.5952142069374 ScZCZ4B_818 chr1 autosomes 86.3041182361175 90.6750814996874 ScZCZ4B_818.g12509 unbiased
ScZCZ4B_818.g12510 0 0 0 0 0 0 ScZCZ4B_818 chr1 autosomes 0 0 ScZCZ4B_818.g12510 unexpressed
ScZCZ4B_818.g12511 46.0989500202566 108.031441079347 77.5021946662928 35.0605555081004 29.89876260029 36.4221724373612 ScZCZ4B_818 chr1 autosomes 77.2108619219655 33.7938301819172 ScZCZ4B_818.g12511 male-biased
ScZCZ4B_818.g12512 2.74398512025337 6.00174672663038 6.24559810497598 12.7492929120365 2.49156355002417 0 ScZCZ4B_818 chr1 autosomes 4.99710998395324 5.08028548735356 ScZCZ4B_818.g12512 unbiased
ScZCZ4B_818.g12513 248.056254870905 265.577292653395 251.52726913676 254.985858240731 236.698537252296 218.533034624167 ScZCZ4B_818 chr1 autosomes 255.053605553687 236.739143372398 ScZCZ4B_818.g12513 unbiased
ScZCZ4B_818.g12514 69.148425030385 52.5152838580159 65.8626709252012 20.7176009820594 46.0939256754471 30.6713031051463 ScZCZ4B_818 chr1 autosomes 62.5087932712007 32.4942765875509 ScZCZ4B_818.g12514 unbiased
ScZCZ4B_818.g12515 88.3563208721586 171.049781708966 103.052368732104 54.1844948761552 72.2553429507009 67.0934755425075 ScZCZ4B_818 chr1 autosomes 120.819490437743 64.5111044564545 ScZCZ4B_818.g12515 unbiased
ScZCZ4B_818.g12516 60.3676726455742 57.0165939029887 72.6760506760841 23.9049242100685 46.0939256754471 21.0865208847881 ScZCZ4B_818 chr1 autosomes 63.3534390748823 30.3617902567679 ScZCZ4B_818.g12516 unbiased
ScZCZ4B_818.g12517 46.6477470443073 78.022707446195 66.7143433940616 28.6859090520822 33.6361079253263 19.1695644407164 ScZCZ4B_818 chr1 autosomes 63.794932628188 27.1638604727083 ScZCZ4B_818.g12517 male-biased
ScZCZ4B_818.g12518 111.954592906338 160.546724937363 100.781242148476 325.106969256931 160.705848976559 228.117816844526 ScZCZ4B_818 chr1 autosomes 124.427519997392 237.976878359339 ScZCZ4B_818.g12518 unbiased
ScZCZ4B_818.g12519 136.101661964567 109.531877761005 148.75879122761 240.642903714689 175.655230276704 216.616078180096 ScZCZ4B_818 chr1 autosomes 131.464110317727 210.971404057163 ScZCZ4B_818.g12519 unbiased
ScZCZ4B_818.g12520 0 0 0 0 0 0 ScZCZ4B_818 chr1 autosomes 0 0 ScZCZ4B_818.g12520 unexpressed
ScZCZ4B_818.g12521 57.6236875253208 33.0096069964671 40.5963876823439 108.36898975231 71.0095611756888 65.1765190984359 ScZCZ4B_818 chr1 autosomes 43.7432274013773 81.5183566754782 ScZCZ4B_818.g12521 unbiased
ScZCZ4B_818.g12522 110.308201834186 85.524890854483 122.924726338845 94.0260352262694 80.9758153757855 84.3460835391523 ScZCZ4B_818 chr1 autosomes 106.252606342505 86.4493113804024 ScZCZ4B_818.g12522 unbiased
ScZCZ4B_818.g12523 20.305489889875 22.5065502248639 23.5629383051366 6.37464645601826 11.2120359751088 5.75086933221493 ScZCZ4B_818 chr1 autosomes 22.1249928066252 7.779183921114 ScZCZ4B_818.g12523 unbiased
ScZCZ4B_818.g12524 364.950020993698 384.111790504345 273.386862504176 345.824570238991 335.115297478251 509.910414123057 ScZCZ4B_818 chr1 autosomes 340.816224667406 396.950093946766 ScZCZ4B_818.g12524 unbiased
ScZCZ4B_818.g12525 3.29278214430405 22.5065502248639 1.98723576067417 9.56196968402739 3.73734532503625 9.58478222035822 ScZCZ4B_818 chr1 autosomes 9.26218937661404 7.62803240980729 ScZCZ4B_818.g12525 unbiased
ScZCZ4B_818.g12526 151.467978637986 141.041048075814 116.963019056823 240.642903714689 195.587738676897 161.024341302018 ScZCZ4B_818 chr1 autosomes 136.490681923541 199.084994564535 ScZCZ4B_818.g12526 unbiased
ScZCZ4B_818.g12527 375.377164450661 408.118777410866 394.040462259394 240.642903714689 285.284026477767 203.197383071594 ScZCZ4B_818 chr1 autosomes 392.512134706974 243.041437754683 ScZCZ4B_818.g12527 unbiased
ScZCZ4B_818.g12528 1.09759404810135 0 0.283890822953454 0 1.24578177501208 0 ScZCZ4B_818 chr1 autosomes 0.460494957018268 0.415260591670693 ScZCZ4B_818.g12528 unexpressed
ScZCZ4B_818.g12529 14.2687226253175 18.0052401798912 7.38116139678979 3.18732322800913 3.73734532503625 1.91695644407164 ScZCZ4B_818 chr1 autosomes 13.2183747339995 2.94720833237234 ScZCZ4B_818.g12529 unbiased
ScZCZ4B_818.g12530 114.698578026591 88.5257642177982 93.9678623975931 23.9049242100685 24.9156355002417 24.9204337729314 ScZCZ4B_818 chr1 autosomes 99.0640682139941 24.5803311610805 ScZCZ4B_818.g12530 male-biased
ScZCZ4B_818.g12531 6.58556428860809 0 2.83890822953454 7.96830807002283 3.73734532503625 3.83391288814329 ScZCZ4B_818 chr1 autosomes 3.14149083938088 5.17985542773412 ScZCZ4B_818.g12531 unexpressed
ScZCZ4B_818.g12532 49.9405291886114 46.5135371313855 45.706422495506 35.0605555081004 28.6529808252779 34.5052159932896 ScZCZ4B_818 chr1 autosomes 47.3868296051676 32.7395841088893 ScZCZ4B_818.g12532 unbiased
ScZCZ4B_818.g12533 29.0862422746857 13.5039301349184 31.7957721707868 6.37464645601826 14.949381300145 13.4186951085015 ScZCZ4B_818 chr1 autosomes 24.7953148601303 11.5809076215549 ScZCZ4B_818.g12533 unbiased
ScZCZ4B_818.g12534 330.375808478506 616.679476161272 386.091519216697 393.634418659128 341.344206353311 308.629987495535 ScZCZ4B_818 chr1 autosomes 444.382267952158 347.869537502658 ScZCZ4B_818.g12534 unbiased
ScZCZ4B_818.g12535 113.052186954439 337.598253372959 135.699813371751 223.112625960639 161.951630751571 247.287381285242 ScZCZ4B_818 chr1 autosomes 195.450084566383 210.783879332484 ScZCZ4B_818.g12535 unbiased
ScZCZ4B_818.g12536 93.8442911126653 46.5135371313855 58.4815095284114 116.337297822333 85.9589424758338 128.4360817528 ScZCZ4B_818 chr1 autosomes 66.2797792574874 110.244107350322 ScZCZ4B_818.g12536 unbiased
ScZCZ4B_818.g12537 29.6350392987364 39.0113537230975 21.8595933674159 63.7464645601826 14.949381300145 24.9204337729314 ScZCZ4B_818 chr1 autosomes 30.1686621297499 34.538759877753 ScZCZ4B_818.g12537 unbiased
ScZCZ4B_818.g12538 152.565572686087 399.116157320921 216.608697913485 379.291464133087 214.274465302079 270.290858614102 ScZCZ4B_818 chr1 autosomes 256.096809306831 287.952262683089 ScZCZ4B_818.g12538 unbiased
ScZCZ4B_818.g12539 1.09759404810135 0 0 0 0 0 ScZCZ4B_818 chr1 autosomes 0.36586468270045 0 ScZCZ4B_818.g12539 unexpressed
ScZCZ4B_818.g12540 45.0013559721553 64.5187773112766 59.9009636431787 39.8415403501141 17.4409448501692 19.1695644407164 ScZCZ4B_818 chr1 autosomes 56.4736989755369 25.4840165469999 ScZCZ4B_818.g12540 unbiased
ScZCZ4B_818.g12541 0 0 0.851672468860361 3.18732322800913 0 0 ScZCZ4B_818 chr1 autosomes 0.283890822953454 1.06244107600304 ScZCZ4B_818.g12541 unexpressed
ScZCZ4B_818.g12542 34.5742125151925 40.5117904047551 45.706422495506 100.400681682288 48.5854892254713 55.5917368780777 ScZCZ4B_818 chr1 autosomes 40.2641418051512 68.1926359286123 ScZCZ4B_818.g12542 unbiased
ScZCZ4B_818.g12543 71.3436131265877 105.030567716032 112.704656712521 73.30843424421 46.0939256754471 105.43260442394 ScZCZ4B_818 chr1 autosomes 96.3596125183802 74.9449881145324 ScZCZ4B_818.g12543 unbiased
ScZCZ4B_818.g12544 186.590988177229 81.0235808095102 141.093739007866 350.605555081004 191.850393351861 308.629987495535 ScZCZ4B_818 chr1 autosomes 136.236102664868 283.695311976133 ScZCZ4B_818.g12544 female-biased
ScZCZ4B_818.g12545 125.674518507604 163.547598300678 114.408001650242 103.588004910297 129.561304601257 139.93782041723 ScZCZ4B_818 chr1 autosomes 134.543372819508 124.362376642928 ScZCZ4B_818.g12545 unbiased
ScZCZ4B_818.g12546 138.845647084821 99.0288209894013 138.822612424239 140.242222032402 190.604611576849 193.612600851236 ScZCZ4B_818 chr1 autosomes 125.565693499487 174.819811486829 ScZCZ4B_818.g12546 unbiased
ScZCZ4B_818.g12547 0 0 0 0 0 0 ScZCZ4B_818 chr1 autosomes 0 0 ScZCZ4B_818.g12547 unexpressed
ScZCZ4B_818.g12548 190.981364369635 174.050655072281 152.165481103051 74.9020958582146 93.4336331259063 55.5917368780777 ScZCZ4B_818 chr1 autosomes 172.399166848322 74.6424886207329 ScZCZ4B_818.g12548 male-biased
ScZCZ4B_818.g12549 68.0508309822836 118.53449785095 102.200696263243 47.809848420137 48.5854892254713 21.0865208847881 ScZCZ4B_818 chr1 autosomes 96.2620083654922 39.1606195101321 ScZCZ4B_818.g12549 male-biased
ScZCZ4B_818.g12550 0 0 0 0 2.49156355002417 0 ScZCZ4B_818 chr1 autosomes 0 0.83052118334139 ScZCZ4B_818.g12550 unexpressed
ScZCZ4B_818.g12551 7.68315833670944 6.00174672663038 2.83890822953454 15.9366161400457 19.9325084001934 19.1695644407164 ScZCZ4B_818 chr1 autosomes 5.50793776429145 18.3462296603185 ScZCZ4B_818.g12551 unbiased
ScZCZ4B_818.g12552 0 0 0 0 0 1.91695644407164 ScZCZ4B_818 chr1 autosomes 0 0.638985481357213 ScZCZ4B_818.g12552 unexpressed
ScZCZ4B_818.g12553 2.1951880962027 1.5004366816576 1.13556329181381 6.37464645601826 2.49156355002417 0 ScZCZ4B_818 chr1 autosomes 1.6103960232247 2.95540333534748 ScZCZ4B_818.g12553 unexpressed
ScZCZ4B_818.g12554 0 0 0 0 0 0 ScZCZ4B_818 chr1 autosomes 0 0 ScZCZ4B_818.g12554 unexpressed
ScZCZ4B_818.g12555 0 0 0 0 0 0 ScZCZ4B_818 chr1 autosomes 0 0 ScZCZ4B_818.g12555 unexpressed
ScZCZ4B_818.g12556 0 0 0 6.37464645601826 2.49156355002417 0 ScZCZ4B_818 chr1 autosomes 0 2.95540333534748 ScZCZ4B_818.g12556 unexpressed
ScZCZ4B_818.g12557 0 0 0 0 0 0 ScZCZ4B_818 chr1 autosomes 0 0 ScZCZ4B_818.g12557 unexpressed
ScZCZ4B_818.g12558 29.0862422746857 10.5030567716032 30.3763180560195 57.3718181041644 69.7637794006767 28.7543466610747 ScZCZ4B_818 chr1 autosomes 23.3218723674361 51.9633147219719 ScZCZ4B_818.g12558 unbiased
ScZCZ4B_818.g12559 192.078958417736 118.53449785095 227.396549185716 465.349191289333 546.898199230305 312.463900383678 ScZCZ4B_818 chr1 autosomes 179.336668484801 441.570430301105 ScZCZ4B_818.g12559 female-biased
